filename,text,age,gender,accent,up_votes,down_votes,duration,pitch,formants,intensity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7
cv-valid-train/sample-000005.mp3,a shepherd may like to travel but he should never forget about his sheep,twenties,female,us,-0.5331896494121053,-0.2652828532415778,0.9720019499604596,-0.8462598126027185,0.0040051929095534,-1.1127625062253297,-1.9474201597738856,-0.1217936286808697,0.6541619636506718,1.818321440682056,-0.4936038773858691,-0.1019191015084297,-0.6034674302246563,-0.4601629958916889,0.6568195828614815,-1.5890454241178344,-1.388475027499804,-1.4034351617592105,-0.433496343055287,1.3604273914209644,0.7006351623221191,1.4427303282061743,0.3114701307346309,0.0687489676527605,-0.8856626049918598,0.7508028933381334
cv-valid-train/sample-000008.mp3,put jackie right on the staff,seventies,male,us,0.2463859993038352,-0.2652828532415778,-1.3033920210085166,0.5574813372120265,0.0097638756437374,-0.8783389239079108,-0.2270855528654924,0.3121280304900303,-1.3156075753010432,-1.0108812997165724,0.555660383220408,-0.1013081139899417,-1.2557050410009896,-2.24162045799985,-0.9025471487110556,-0.9119755600227152,1.2206057873662546,1.4485555399177852,-0.2793198047412495,-0.2006756465678999,-1.0733889141453803,0.181495575522271,0.8964108456007164,0.868430225173248,-0.0096478422737403,-0.6534103292088593
cv-valid-train/sample-000013.mp3,but he had found a guide and didn't want to miss out on an opportunity,thirties,female,us,-0.5331896494121053,-0.2652828532415778,0.0804814054467844,0.0334720617884615,-0.0021500117279989,-0.2141319134809974,0.3363765073079272,0.592888235028448,-3.544455960643145,1.8753923120063485,-0.794488170496619,-1.3948345838695746,-1.5250771369058986,-1.168726733112666,0.7783020023722561,-2.093573551015423,-0.6821381320115887,-0.735357063022075,0.4512284028198564,1.1036537225572047,2.1956209406857923,2.52446170182452,1.768147674287308,1.5726707590407472,1.4513772871677946,0.6618085981793657
cv-valid-train/sample-000014.mp3,as they began to decorate the hallway a silhouette appeared in the doorway,sixties,male,england,-0.5331896494121053,-0.2652828532415778,0.7191748099817538,-1.1248800910051544,-0.0300245632597378,-0.3809385926332073,-0.2808810022455526,0.5342908997220298,0.8327743287627277,0.9075814340726804,0.0450524707340747,-1.2101634337248244,-0.5813601873681035,-0.3530859835377937,-0.3173220539173905,-0.5264201333282088,0.2289136465552144,-0.1649477373003934,0.6895310573367956,0.5674354831930746,0.4953918785430025,0.8974471940016796,0.5148469727244934,-0.2246998019216529,0.6502168619381601,-0.6022240249325324
cv-valid-train/sample-000019.mp3,then they got ahold of some dough and went goofy,fifties,male,australia,-0.5331896494121053,-0.2652828532415778,-0.1989736749831847,-0.5731167381895268,0.0288544453475994,-0.0137961310768228,1.1877142560942846,1.3036216777040135,1.2942527295776929,-0.8835434225497055,0.6596876587646838,1.2222120393593927,1.0545335890809449,2.3375357400489385,0.6307852634950456,1.2622189505983543,1.1368808840967646,1.32841141399074,0.5286179902990088,-0.8143871382784921,-0.7201863160604655,-1.8316360929028463,-1.1509471458009897,-0.9620681227062836,-1.4202362550565957,-0.5999686835410937
cv-valid-train/sample-000020.mp3,it was faintly marked with transverse stripes and slightly flattened from the perfect round,thirties,male,england,1.0259616480197755,2.546132351881254,0.9453991539288862,0.3422510333380811,-0.0397901440650593,1.1728287486696218,1.807727133630419,-2.1543975616039,-0.4970413053001754,-0.117926176976952,-0.3007269172415353,-0.5009593539581444,-0.2166558224722582,0.1023705313862176,-1.0829485756181445,0.3896891616093558,0.7155153372124067,-0.3846988963570758,-0.0029604925925614,0.0840429318692402,-0.2082153816298113,-0.2105639246355283,-0.4550094357270989,-0.090619030788469,0.3214883268099743,-0.2630489782496519
cv-valid-train/sample-000023.mp3,i had seen all that it would presently bring me,thirties,male,us,1.0259616480197755,-0.2652828532415778,-0.3187114015449549,-0.13580367730684,0.0045719586174322,0.4632615947966367,0.494869135851085,0.094569192118147,-1.395070976300063,0.3704006343131721,0.0182213376581899,0.6916184290739065,-0.7687923403741768,-0.7186564294851547,-1.9165696704087007,0.6295793111257056,0.8234800655814508,-1.531102778992564,2.866624706177717,0.8959816605016998,0.017366237634317,2.053799357201455,2.8479971206969648,1.7281410548789833,1.866494434583652,1.4252190497056765
cv-valid-train/sample-000026.mp3,two years ago right here on this spot i had a recurrent dream too,twenties,female,australia,0.6361738236618055,-0.2652828532415778,0.5062770084700972,-0.224227434254159,0.1413592711200723,1.7943937271335149,1.770553642490967,-0.3684262301430097,-0.2540949663034315,0.2829299681096133,1.3464045001439708,-0.0925907551749596,-0.8860777774836052,-0.4781573381680635,0.3738831081230746,0.8122897918754362,0.5902735595097272,-0.0237392451949535,0.1040340904068217,-0.2980157833340501,0.965696515224169,0.8822640085584187,0.3753308682609774,0.9999322374834122,0.2053838794488746,-0.7279692244099593
cv-valid-train/sample-000027.mp3,don't let them see that you're afraid the alchemist said,twenties,male,australia,0.2463859993038352,-0.2652828532415778,-0.3187114015449549,-0.1444114443854319,0.0340952278251525,0.4762822585251884,0.6768925551247539,0.8493726404862473,-1.376652403996975,-0.086946547335494,0.8299147096585886,-2.1793820186797994,-0.1516709381192134,0.2747368131267456,-1.228329912166902,-0.6085692780090151,-1.0124164985087991,-0.3997622349590679,2.0786072896777665,0.0653559905609715,-1.3417475250865,-0.3562093543705795,-0.6815710763102056,0.1515486356021005,1.6125941074609975,0.1629792432731707
cv-valid-train/sample-000029.mp3,the fire alarm went off again but when i looked outside there was no one there,thirties,male,indian,-0.5331896494121053,-0.2652828532415778,0.626039879451557,-0.824879201574327,0.0079473510833263,0.935419158652038,1.241462076230054,1.2979773546955704,0.3829168267350971,0.0066510042521349,-0.5705961258850475,-0.6307434648435625,-1.5406524538308022,-0.6707889309914961,-1.3176783518041064,-1.81958786671146,-2.4271708060644186,0.6352836652861593,-0.8381801930673833,2.705791281803024,1.555022006170765,1.9643295795299296,0.0634852902847549,-0.3482419058415928,-1.0187167794256315,-0.324053877527348
